id_str,country,place_type,full_name,name,created_at,text,sentiment
931164816235954176,United States,city,"League City, TX",League City,2017-11-16,@SouthwestAir #RapidRewards is celebrating my birthday with a fun party experience. Check it out! https://t.co/ja2sXfiJeJ,positive
931165719026327553,United States,city,"San Diego, CA",San Diego,2017-11-16,Hey @SanDiegoAirport and @TSA can you see what's wrong with this picture? @AlaskaAir gates since @SouthwestAir move https://t.co/eucgNQsTcG,negative
931166454375964673,United States,city,"Chicago, IL",Chicago,2017-11-16,Wow @SouthwestAir wheres the deal for Illinois residents https://t.co/OE6xyTW9dp,positive
931168116347895809,United States,city,"San Diego, CA",San Diego,2017-11-16,4 moods this morning! #mysouthwest #southwestairlines @ Southwest https://t.co/aJCrO9qh8S,neutral
931171548307759104,United States,city,"Broomfield, CO",Broomfield,2017-11-16,Anyone know if @SouthwestAir has a method to their check-in madness? I always check in exactly 24-hours prior (Ill https://t.co/2oGNB8yIp0,negative
931175320870424578,United States,city,"Dania Beach, FL",Dania Beach,2017-11-16,Someone please remind me to add taking a @SouthwestAir flight on my birthday to my bucket list! Now this is awesome https://t.co/bmIbltygal,positive
931177757723299841,United States,city,"Dallas, TX",Dallas,2017-11-16,@visit_dallas and @SouthwestAir #LindaRutherford announce partnership w/ a treat 4 all annual mtg guests! https://t.co/BFDdnWKRVr,neutral
931181964102635520,United States,city,"SeaTac, WA",SeaTac,2017-11-16,Headed to see family @ Southwest Airlines at SEA https://t.co/ywSdsf7LTM,neutral
931184443372507138,United States,city,"Chicago, IL",Chicago,2017-11-16,@AirlineFlyer @SpiritAirlines With @SouthwestAir and no baggage/change fees there isnt a reason to fly any other a https://t.co/7Lyz0sBFh4,neutral
931188180782497793,United States,city,"San Francisco, CA",San Francisco,2017-11-16,Made it safely w/ our @mosaicdetroit youth ambassadors for the @communityartsed conference in @sfgov. Very grateful https://t.co/lt61GYNha3,positive
931190729254359040,United States,city,"Houston, TX",Houston,2017-11-16,"The one thing I look forward to when flying with @SouthwestAir is my beverage, and only half of the airplane got theirs. Thats rude.",negative
931191593893232640,United States,city,"Frisco, TX",Frisco,2017-11-16,Hey @SouthwestAir any plans to add Roatan to your Caribbean footprint ?,neutral
931194648047116288,United States,admin,"Florida, USA",Florida,2017-11-16,"Super upset that the Wifi didn't work on my @SouthwestAir flight to Orlando. ""Internal Error"" crap ",negative
931196399164669952,United States,city,"Ontario, CA",Ontario,2017-11-16,"My @SouthwestAir flight was cancelled, luckily their great customer service got me booked for another one in about 5 mins! #bestairline",positive
931197764431765506,United States,city,"Oklahoma City, OK",Oklahoma City,2017-11-16,#art #magick #meditation #okc #ontheroad @ Southwest Airlines at OKC https://t.co/NJXySvPSA6,neutral
931201544762155008,United States,city,"Pflugerville, TX",Pflugerville,2017-11-16,Al Franken https://t.co/pdRK94YR9A,neutral
931201767236427777,United States,city,"Pflugerville, TX",Pflugerville,2017-11-16,@alfranken https://t.co/pdRK94YR9A,neutral
931203717440917504,United States,city,"Pflugerville, TX",Pflugerville,2017-11-16,#AlFranken #RoyMoore https://t.co/pdRK94YR9A,neutral
931204378874261505,United States,city,"Washington, DC",Washington,2017-11-16,"@_mayiathegreat Im a southwest rapid rewards member. Every time I fly, I get points to add up for different perks",positive
931205460564283392,United States,city,"Austin, TX",Austin,2017-11-16,Still so stinkin' proud of my mom over the past few months https://t.co/1AH8Aw84l7,positive
931205681272717312,United States,admin,"California, USA",California,2017-11-16,"On a wing and a prayer.
.
.
.
#travelphotography #southwestairlines #planes #instatravel @ https://t.co/NoRd4WAdYG",neutral
931206860245434369,United States,city,"Philadelphia, PA",Philadelphia,2017-11-16,@SouthwestAir I'm thinking I might try the new Turks and Caicos route! :),neutral
931216472071839744,United States,city,"Dallas, TX",Dallas,2017-11-16,"Finished writing chapter 17 while flying to #LA. 
#writer #author @southwestair https://t.co/P4ebZXgcaM",neutral
931218290675998720,United States,city,"Kansas City, MO",Kansas City,2017-11-16,I got TSAPreCheck  thx @SouthwestAir ,neutral
931226358004535297,United States,admin,"Florida, USA",Florida,2017-11-16,@DrPippaM !! https://t.co/fmBcOTg0w3,neutral
931226913913307139,United States,poi,Hartsfield-Jackson Atlanta International Airport (ATL),Hartsfield-Jackson Atlanta International Airport (ATL),2017-11-16,Up up and Awwaaaay with @SouthwestAir https://t.co/mnWqSaUYPL,neutral
931230916151840768,United States,city,"Grayslake, IL",Grayslake,2017-11-16,TOMORROW at 6pm! The 104th annual #ChristmasTree Lighting Ceremony with performances from @temecularoad (presented https://t.co/tiv4nFaMI6,neutral
931232445973843969,United States,city,"Chicago, IL",Chicago,2017-11-16,FYI - this still holds true - avoid if possible going forward @SouthwestAir https://t.co/2wZ1tCkCrB,neutral
931233921617899520,United States,city,"Chandler, AZ",Chandler,2017-11-16,"Join us Tuesday, Dec. 5 for the 2017 Thought Leader Forum presented by @SRP. We will be celebrating the innovative https://t.co/12CaWqISgR",positive
931234923507154944,United States,city,"San Francisco, CA",San Francisco,2017-11-16,@SouthwestAir  just got shut down on the phone with customer service. Have never had a bad experience before... so disappointed MZ,negative
931235043686604800,United States,city,"San Francisco, CA",San Francisco,2017-11-16,@SouthwestAir  just got shut down on the phone with customer service. Have never had a bad experience before... so disappointed ,negative
931236032133156864,United States,city,"Chicago, IL",Chicago,2017-11-16,The flight attendants on this @SouthwestAir flight to #Chicago have been on point with intercom comedy. ,neutral
931236715104219138,United States,city,"Phoenix, AZ",Phoenix,2017-11-16,Literally just canceled my American Airlines flight and ate my points so I could fly with the best @SouthwestAir,positive
931305691066679297,United States,city,"Los Angeles, CA",Los Angeles,2017-11-16,@SouthwestAir at Sacramento airport... delayed since 11 am and now the 4:25 flight I was supposed to take delayed u https://t.co/zfFPl51qgJ,negative
931305936383348736,United States,city,"Metairie, LA",Metairie,2017-11-16,#goodidea ? Make people take a test on #flying #basics before theyre allowed to #fly @southwestair,neutral
931310528034689025,United States,admin,"Georgia, USA",Georgia,2017-11-16,HAHAHA YES! This is why I  @SouthwestAir https://t.co/QB5gWVgJXg,neutral
931312637115289601,United States,city,"Richardson, TX",Richardson,2017-11-17,@iHoopByNature if i get this job with southwest airlines....im definitely getting my studio apartment,neutral
931312685953593344,United States,city,"El Cajon, CA",El Cajon,2017-11-17,My baby cousin is obsessed with @SouthwestAir and she is making me play airport so she can pretend she gets to go fly on Southwest.,negative
931312787858472960,United States,city,"Phoenix, AZ",Phoenix,2017-11-17,"I love flying @SouthwestAir , our flight attendant is hilarious, making it an enjoyable time!!",positive
931314900017627136,United States,city,"Phoenix, AZ",Phoenix,2017-11-17,Another one for the books! #phoenix #work #worktrip #thursday #airport #southwestairlines @ https://t.co/L0cAjkF1AZ,positive
931317829109821440,United States,poi,Sacramento International Airport (SMF),Sacramento International Airport (SMF),2017-11-17,Delayed flights only for @SouthwestAir tf; every other flight flying out on time. need 2 pick a different airline.,negative
931320787339841536,United States,admin,"Colorado, USA",Colorado,2017-11-17,"My @united flight is now delayed nearly 5 hours: no communication from the airline, no in-person customer service a https://t.co/BWWAAbIyEq",negative
931321429508833280,United States,poi,Los Angeles International Airport (LAX),Los Angeles International Airport (LAX),2017-11-17,Hey @Abeandrade14 heres the video of my niece crying cuz we couldn't bring her carry on. Pass it on #Don't fly https://t.co/3Xf6JpBmDt,neutral
931321494860316672,United States,admin,"Colorado, USA",Colorado,2017-11-17,"My @united flight is now four hours delayed &amp; counting- no communication from United, no in-person customer service https://t.co/k0xPc0kCJm",negative
931322132629540864,Mexico,city,"Gustavo A. Madero, Distrito Federal",Gustavo A. Madero,2017-11-17,@AM_Escucha @TelemundoLV Me hicieron extraar a @SouthwestAir,neutral
931322719508893696,United States,city,"San Diego, CA",San Diego,2017-11-17,Nice hookups at the San Diego airport. #sandiego #socal #california #swa #southwestairlines @ https://t.co/gmK2rZCpuW,positive
931403539850543104,United States,city,"Seaside, CA",Seaside,2017-11-17,So excited to hop on a flight tomorrow with @SouthwestAir ,positive
932278561003753474,United States,city,"Newark, NJ",Newark,2017-11-19,@southwest @SouthwestAir had the whole plane sing happy birthday  to this little girl and made her a crown of pret https://t.co/TB2VVBNbna,positive
932278737978183680,United States,city,"Newark, NJ",Newark,2017-11-19,@SouthwestAir had the whole plane sing happy birthday  to this little girl and made her a crown of pretzel bags . https://t.co/H58sal6PgK,positive
932279308659363841,United States,city,"Lancaster, OH",Lancaster,2017-11-19,"@SouthwestAir Hope you are doing good,Please follow me back it sure would really mean the world to me,Have a wonderful morning",positive
932281055381475328,United States,city,"Kenner, LA",Kenner,2017-11-19,"Hope and love can conquer anything. - Power of Love
.
.
.
Thank you @southwestair for the https://t.co/CxGnDqf3hO",positive
932281888311599104,United States,city,"New Orleans, LA",New Orleans,2017-11-19,"Thanks @SouthwestAir for the hospitality and for letting me &amp; @jypsyjeyfree spread the Power of Love  
. https://t.co/bnGskw2sa0",positive
932349920421453824,United States,city,"Corrales, NM",Corrales,2017-11-19,@SouthwestAir sent!,neutral
932350519380602880,United States,city,"Covington, WA",Covington,2017-11-19,.@SouthwestAir N8554X getting prepped for its 1st flight. https://t.co/lS4K7MEDXW,neutral
932351313651863552,United States,city,"Tampa, FL",Tampa,2017-11-19,Thank goodness bags fly free on @SouthwestAir because Im over packing https://t.co/gd9yrMxI5H,positive
932351434263105537,United States,city,"Covington, WA",Covington,2017-11-19,.@SouthwestAir N8553W getting prepped for its 1st flight. https://t.co/qXm3Nwlgq8,neutral
932351473991655424,United States,city,"Monterey, CA",Monterey,2017-11-19,"Yep. Been saying this for years. Seems like it would improve the experience for everyone; passengers, TSA, all airl https://t.co/vI9aEYWGme",positive
932353818179850240,United States,city,"Keller, TX",Keller,2017-11-19,@Lauren_Vizza @SouthwestAir Sorry to hear. Had that happen on @AmericanAir,negative
932359299858354176,United States,city,"Isla Verde, USA",Isla Verde,2017-11-19,First @SouthwestAir flight that I am not able to connect to the Internet  so I got 3.5 hours of no social media.,neutral
932360363693109248,United States,admin,"South Dakota, USA",South Dakota,2017-11-19,Wow Im glad I dont use @Expedia!!!  What a bunch of  https://t.co/MF6OpiK2tC,positive
932362475072233472,United States,admin,"Oregon, USA",Oregon,2017-11-19,"Only @SouthwestAir can provide quality airline service and leave on time. Period, end of story folks. Every other a https://t.co/YioFFgsCVw",neutral
932364057600020480,United States,city,"Midland, TX",Midland,2017-11-19,"Thanks for the drink coupons, @SouthwestAir ! BRB let me go book my next flight #CustomerService #youdabest https://t.co/P4vZoGVa9L",neutral
932423536261570561,United States,admin,"California, USA",California,2017-11-20,"from the poor service i am getting trying to check in and get phone help, i am so not looking forward to flying with @SouthwestAir tomorrow.",negative
932424375176802304,United States,admin,"California, USA",California,2017-11-20,@SouthwestAir my boarding ticket wont print nor can i send them to my phone. so i call and first you offer a call b https://t.co/y6iN8MAFse,neutral
932424768787161089,United States,city,"San Diego, CA",San Diego,2017-11-20,"Flying with a 3 year old is rough enough, but when your @SouthwestAir flight attendant scolds you for your child no https://t.co/u1mZ3BVzfO",neutral
932427302247415808,United States,city,"Paradise, NV",Paradise,2017-11-20,Hey @SouthwestAir will the Non-Stop flights between RNO-MDW ever start up again? They use to be pretty full; disapp https://t.co/4cHWeJJOyg,positive
932427814359494662,United States,city,"Savannah, GA",Savannah,2017-11-20,@SouthwestAir A boarding AND TSA precheck!! My dreams have come true. #BestAirline,neutral
932437578912952320,United States,city,"Park City, UT",Park City,2017-11-20,Stop advertising on NFL games to REALLY HONOR MILITARY VETS https://t.co/PzlmwfMa3P,positive
932441465355194369,United States,city,"South Burlington, VT",South Burlington,2017-11-20,Just one more reason why I LUV @SouthwestAir ....humanity first.  From personal experience with handicapped passeng https://t.co/EFxFnDBjpX,negative
932441816451964930,United States,city,"Council Bluffs, IA",Council Bluffs,2017-11-20,They dont drag off customers either. https://t.co/6miNdb5j5n,negative
932442133553909760,United States,poi,Gate A9,Gate A9,2017-11-20,"A big thank you to family, friends, @SouthwestAir, @GoodrichSchool, and #laidlaw101 for their support! Connor was a https://t.co/uKQVEHBT1N",positive
932443353718734849,United States,city,"Irvine, CA",Irvine,2017-11-20,@TheBrandiRhodes @CodyRhodes Im sure @SouthwestAir would love to fly you guys on the first flight to Maui,positive
932443812886061057,United States,city,"Paradise, NV",Paradise,2017-11-20,Until next time #LasVegas #southwestairlines back to the #secondcity @ Las Vegas Strip https://t.co/Nf1U6Qr8Ra,neutral
932444038598406144,United States,city,"Kansas City, MO",Kansas City,2017-11-20,"Upcoming travel plans deviate from my normal pattern of flying round-trip on Southwest, and I just had a brief pani https://t.co/vou3yTZuIR",negative
932444493747335168,United States,city,"Sacramento, CA",Sacramento,2017-11-20,Bless @SouthwestAir again for the complimentary drink and peanuts ,positive
932445141213708288,United States,city,"Sacramento, CA",Sacramento,2017-11-20,@SouthwestAir You're my first choice every time ,neutral
932453167303770112,United States,city,"Bellevue, WA",Bellevue,2017-11-20,@SouthwestAir Not helpful,neutral
932455455602954240,United States,city,"Chicago, IL",Chicago,2017-11-20,3 out of 4 of my flights this weekend on @SouthwestAir have been delayed.  I have not flown this airline without a https://t.co/TX8O6spkIU,negative
932456026753810433,United States,city,"Bellevue, WA",Bellevue,2017-11-20,@SouthwestAir It's been hours and so far unresponsive,neutral
932456401540132871,United States,city,"Mount Juliet, TN",Mount Juliet,2017-11-20,Our little one is excited to go to Milwaukee!!!! https://t.co/VJO7aJmSP6,positive
932459639244931072,United States,admin,"Colorado, USA",Colorado,2017-11-20,@SouthwestAir your WiFi sucks.,negative
932460621576200192,United States,city,"St Louis, MO",St Louis,2017-11-20,@SouthwestAir I'm surprised at your flight change policy. This guy said you love me last week and now I can't get a https://t.co/KskDV9LUnw,positive
932461016734199808,United States,city,"Arlington, TX",Arlington,2017-11-20,@AEngerbretson @AmericanAir Sounds about right. Thats why Im a @SouthwestAir #AListPreferred for life!,positive
932461166588182528,United States,admin,"California, USA",California,2017-11-20,I fly @SouthwestAir for hot chocolate and hot chocolate only,positive
932462084490649600,United States,admin,"California, USA",California,2017-11-20,@SouthwestAir Clink clink  https://t.co/zA1fdueFEW,neutral
932462940367802369,United States,city,"Bayamón, USA",Bayamón,2017-11-20,@natasham4 @SouthwestAir @JetBlue ayer tampoco tuvo Fly-Fli ,neutral
932641458758156289,United States,admin,"California, USA",California,2017-11-20,@aubreypeeples @SouthwestAir they only serve peanuts on the plane that sucks ugh . going to see the movie justice league . ?RT,negative
932641866134245376,United States,city,"Albuquerque, NM",Albuquerque,2017-11-20,All I want for Christmas is @SouthwestAir gift cards ,neutral
932643571118645248,United States,city,"West Sacramento, CA",West Sacramento,2017-11-20,@mchavezbooth @SouthwestAir Same @SouthwestAir https://t.co/pN791VYnvx,neutral
932644607468249088,United States,city,"Folsom, CA",Folsom,2017-11-20,Calendar mix up had me booking a T/TH RT. I needed a M/W RT. No problem because I booked on @SouthwestAir. #nochangefees #showinmetheLUV,negative
932646677546020864,United States,city,"SeaTac, WA",SeaTac,2017-11-20,Would be great if the @AmericanAir  app tracked the flights geolocation over a map. @SouthwestAirs in-air app does it. Favorite feature.,positive
932647807722254336,United States,city,"Tempe, AZ",Tempe,2017-11-20,Pays to keep an eye on @SouthwestAir fares - just saved $126 for our flights home for Christmas! #SouthwestLUV https://t.co/Um4rJGmPrA,neutral
932649303948124160,United States,city,"Manhattan, NY",Manhattan,2017-11-20,Hey @SouthwestAir how come I aint access my boarding pass from my Southwest app?,neutral
932650793848770560,United States,city,"West Babylon, NY",West Babylon,2017-11-20, https://t.co/OQ9eKYEXVB,neutral
932652457821433856,United States,city,"Loveland, OH",Loveland,2017-11-20,@lisayvonne29 @drpepper @SouthwestAir You are doing life right!,positive
932652709269864449,United States,city,"Arlington, VA",Arlington,2017-11-20,Safely in DC. Thanks for the great flight @SouthwestAir! #MickeyBrayers,positive
932656669103816705,United States,admin,"Washington, USA",Washington,2017-11-20,@SouthwestAir if I gave you 450$ would you give me a flight home to Chicago for Thanksgiving? #KathleenNeedsAFlightHomeForThanksgiving,neutral
932661723370270723,United States,city,"Clarence, NY",Clarence,2017-11-20,The crew aboard my @SouthwestAir flight from Buffalo to BWI is top notch. Fun.  Passionate.,positive
932663718814539778,United States,admin,"Washington, USA",Washington,2017-11-20,@SouthwestAir Flights are minimal $750 and my budget is $450  for RT flight Seattle to Chicago,neutral
932663744517234688,United States,poi,San Diego International Airport (SAN),San Diego International Airport (SAN),2017-11-20,Thanks @SouthwestAir for making weekend getaways so quick n easy  https://t.co/RXkV2LQO4q,positive
932663942492639232,United States,city,"Independence, OH",Independence,2017-11-20,"So, stripping my sons bed this morning....I find a little package sealed in plastic.   Yep, thats right, https://t.co/u8LJSoFqfp",positive
932666102152298496,United States,city,"Louisville, KY",Louisville,2017-11-20,4 cities. 7 days. Pitt-&gt;NYC-&gt;Cin-&gt;Louisville. Out hustling for @JRiegerCo. Happy to be headed home to #KC on @SouthwestAir,positive
932667028657332226,United States,city,"Nashville, TN",Nashville,2017-11-20,Hey @SouthwestAir...I just wanted to say I appreciate you.,positive
932668796837429248,United States,city,"Fort Washington, MD",Fort Washington,2017-11-20,Southwest is just too good. Didn't make D2 in the open so changed my flight to today at 4. Woke up early today and https://t.co/cm94uLad7N,positive
932671726730690560,United States,city,"San Francisco, CA",San Francisco,2017-11-20,Argh. @SouthwestAir: selling early check-in is driving down quality. Was clicking Check In button at 9:59am and sti https://t.co/qCW9mpsQkk,neutral
932675226579632128,United States,admin,"Georgia, USA",Georgia,2017-11-20,@MeepleMovers @SouthwestAir @originsgames No but Im refreshing the page for tickets to Dice Tower Con #dtc2018 #dicetowercon2018,positive
932675567119491072,United States,poi,Kansas City International Airport (MCI),Kansas City International Airport (MCI),2017-11-20,Another amazing flight on Miracle Airlines. Took off with 17 wheelchair preboards and amazingly 16 walked off on th https://t.co/68ntrFzRo2,positive
932682075416625152,United States,poi,Bob Hope Airport (BUR),Bob Hope Airport (BUR),2017-11-20,@SouthwestAir TY for the 17 Companion Pass! Our new family has been very thankful for it. Any chance there will be https://t.co/ANtRl7Irzh,positive
932683688868843525,United States,admin,"Colorado, USA",Colorado,2017-11-20,My @SouthwestAir DEN-OAK was delayed 4 hrs now delayed only 1. #SWAworkingthecrisis,negative
932694890005217280,United States,city,"Dallas, TX",Dallas,2017-11-20,Got to tour Southwest Airlines headquarters today. Cool place! #southwestairlines #dallas https://t.co/vREYCS97Nd,positive
932697712620847104,United States,city,"Santa Clarita, CA",Santa Clarita,2017-11-20,"For @MD80com MD-80s of (Merger Markings) Continental/Frontier (merged before ""New,"" current-day Frontier); PSA -- P https://t.co/ovt1nH62ZQ",neutral
932699710695059456,United States,admin,"Ohio, USA",Ohio,2017-11-20,@SouthwestAir any updates on flying to Hawaii ?? We are planning a trip in July 2018!! Def want to fly with @SouthwestAir first,neutral
932708620822876160,United States,city,"Berkeley, MO",Berkeley,2017-11-20,"Love a FUNNY @SouthwestAir flight attendant. She should be on @WiscoQueens !! She is funny-  

This flight has https://t.co/5CYOmgBPvI",negative
932719628412948485,United States,admin,"Florida, USA",Florida,2017-11-20,Hey @SouthwestAir thanks for the great flights! See you for another great return flight on Wednesday! https://t.co/ZAyZlbeuCk,positive
932722414080987136,United States,city,"Shawnee, KS",Shawnee,2017-11-20,"@davidphotokc @SouthwestAir They are great at responding to their customers, regardless of situation ",positive
932729831200083969,United States,city,"Dania Beach, FL",Dania Beach,2017-11-20,Im ready when you are @southwestair ready to head to LOVE and kiss my babies w/ @GrundlerArt @ https://t.co/P67RjzAofw,positive
932734848397139968,United States,city,"Houston, TX",Houston,2017-11-20,I dont ever remember @SouthwestAir being less than great. Now its terrible. I guess I will be using @JetBlue a lot more often.,neutral
932735410417041408,United States,city,"Tampa, FL",Tampa,2017-11-20,@alexodell12 @usatodayvideo @SouthwestAir ,neutral
932737237900554240,United States,city,"Orlando, FL",Orlando,2017-11-20,"Heading home! The last flight I need to earn the points for my 110,000 points Southwest Companion Pass!!! 2018 is g https://t.co/NbAg1qsuEs",neutral
932740487617822720,United States,city,"Covington, WA",Covington,2017-11-20,First Flight: @SouthwestAir N8553W is airborne as BOE986 on its 1st flight. https://t.co/azZgcIFdYf,neutral
932742099631509504,United States,admin,"Texas, USA",Texas,2017-11-20,@rheaofsunshinee @SouthwestAir who are you?,neutral
932743831820427264,United States,city,"Nashville, TN",Nashville,2017-11-20,@SouthwestAir what is the purpose of business select if all of the pre boards take the bulk head and exit row seats https://t.co/FpU0VPEokW,neutral
932745804867129349,United States,city,"Tampa, FL",Tampa,2017-11-20,@Southwest #southwestairlines https://t.co/Bs7OdJJpEG,neutral
932747700524773383,United States,city,"Philadelphia, PA",Philadelphia,2017-11-20,"Im flying regular ass airplanes. Southwest, American, blah blah. Anyways i still always end up on planes without outlets. Its so ass.",negative
932782179297280000,United States,city,"Issaquah, WA",Issaquah,2017-11-21,"At the end of the day it was my fault, I wouldnt be wanking on social media if I had just booked the 11:45am fligh https://t.co/XqvYjmffVR",negative
932782557531316224,United States,admin,"New Mexico, USA",New Mexico,2017-11-21,"Wanna get away? @SouthwestAir , I think I found your next commercial. https://t.co/tx2smBHEVn",neutral
932793659199668224,United States,city,"Dallas, TX",Dallas,2017-11-21,So glad to be on the ground at Love! Thanks @southwestair @ Dallas Love Field (DAL) https://t.co/013oitjXZA,positive
932793998648979457,United States,city,"Nashville, TN",Nashville,2017-11-21,@CharlieWSM @VandyWBB @SouthwestAir Just be thankful you weren't on United.,positive
932794428439138304,United States,city,"West Hollywood, CA",West Hollywood,2017-11-21,"@SouthwestAir #RapidRewards This is outstanding! Makes me want to fly somewhere, anywhere SW flies. #thankyou Unexp https://t.co/OB6Y3o0o0e",positive
932794714905964544,United States,city,"Torrance, CA",Torrance,2017-11-21,Once again @united reminds me why I should only fly @southwest.  What a pain in the butt hole their customer servic https://t.co/V85ZTuFHBQ,negative
932798147671330816,United States,city,"Chicago, IL",Chicago,2017-11-21,happy engagement to us from @SouthwestAir  I cannot handle how cute this all is! #thankyou !!!! https://t.co/KyzKRjUx3G,positive
932799580529414146,United States,city,"Desoto, TX",Desoto,2017-11-21,How does @WWEAsuka travel with the huge jacket from town to town?? #wwe #wweraw must be southwest airlines,neutral
932800379158450176,United States,city,"Orlando, FL",Orlando,2017-11-21,"KIDDS KID plane  

Keep looking up  .

Southwest Airlines every year work with Kidds Kid https://t.co/GL2DpT90Kq",positive
932814776647892992,United States,poi,Gate 2,Gate 2,2017-11-21,@SouthwestAir How about letting people know they have to change terminals and go through security (again)when chang https://t.co/H0vzZOkb1z,neutral
932814876984057856,United States,city,"Riverside, CA",Riverside,2017-11-21,@SouthwestAir  what time should I be at the airport on thanksgiving if my flight leaves from LAX at 5:30 am to Chicago  #Ineedhelp,neutral
932817677025992704,United States,poi,Lambert-St. Louis International Airport (STL),Lambert-St. Louis International Airport (STL),2017-11-21,Hey @SouthwestAir I wonder how long it took you to alert paying customers that their flight was not going to be the https://t.co/OjHr1ELzPi,positive
932818351285571584,United States,city,"Chicago, IL",Chicago,2017-11-21,@ianmhansen Fly @SouthwestAir  Coulda checked that duffle,neutral
932820874834726913,Estados Unidos,city,"Dallas, TX",Dallas,2017-11-21,@SouthwestAir is the best!! Held the plane so I could make it!  https://t.co/dIIGCBTEZb,positive
932820915854958594,United States,admin,"Rhode Island, USA",Rhode Island,2017-11-21,@TheMommaDiaries @SouthwestAir Same!,neutral
932822937601806336,United States,admin,"Missouri, USA",Missouri,2017-11-21,@brichard18 @SouthwestAir Oh no! I love @SouthwestAir  usually. But one time they did mess up and send my brother a https://t.co/oQCtFSxQYx,neutral
932823508970696704,United States,city,"Denver, CO",Denver,2017-11-21,T-5 days and we will be on board a @SouthwestAir flight headed to #LIBERIA bring on the sand and sun. #PuraVida #CostaRica #familyvaca,neutral
932824683040219136,United States,neighborhood,"Markham, Portland",Markham,2017-11-21,@coastaldann @SouthwestAir I just stopped booking with them ,neutral
932827931868528641,United States,city,"Jacksonville Beach, FL",Jacksonville Beach,2017-11-21,"@CharlieWSM @SouthwestAir We're flying SWA to Reagan in March, so it is possible. You need to have a talk with Jean https://t.co/esTBpqI2P5",neutral
932833260064923648,United States,admin,"Colorado, USA",Colorado,2017-11-21,Thanks Zach and @SouthwestAir team for a great flight from BWI to Denver! #smoothholidaytravel https://t.co/aWlsiE4gos,positive
932837228954443776,United States,city,"Joliet, IL",Joliet,2017-11-21,First time flying with you guys . I don't want no huff shit going down and the pilot better be cool with me flying the plane. @SouthwestAir,positive
932838197574426624,United States,city,"Joliet, IL",Joliet,2017-11-21,You haven't met Drill Diaz yet huh!!! https://t.co/hBg04paPjR,neutral
932839694018035712,United States,city,"Portland, OR",Portland,2017-11-21,"@SouthwestAir I was quick to criticize, but I also want to say thank you for quickly finding an item I left on boar https://t.co/Apjw2ObiGQ",neutral
932840371700166656,United States,city,"Phoenix, AZ",Phoenix,2017-11-21,@southwestair Been having an issue since the 8th of October. My golf clubs are gone. Ive been getting the run arou https://t.co/dFUcra3iRQ,negative
932845758998462466,United States,poi,Chicago Midway International Airport (MDW),Chicago Midway International Airport (MDW),2017-11-21,"@southwestair Pls find a way to reward the flight crew, Pilot &amp; FO on  1842 MDW &gt; BWI tonight. They took everything https://t.co/5BSyZiyjxX",positive
932850129576476672,United States,city,"Phoenix, AZ",Phoenix,2017-11-21,@SouthwestAir How about this.... you call the sky harbor baggage claim and ask Peggie and the mangers why wont the https://t.co/jQM0CUueKm,neutral
932852570657132544,United States,city,"Riverside, CA",Riverside,2017-11-21,@SouthwestAir Thank you!!!,positive
932855591990648832,United States,admin,"Kentucky, USA",Kentucky,2017-11-21,#SouthwestAirlines is the best! We had trivia and a dance off to pass the time for a delay. best experience I've ever had flying! #midway,positive
932855889064706048,United States,city,"Phoenix, AZ",Phoenix,2017-11-21,"@MorningWolfMatt @broadcastbliss @SouthwestAir Thats two mistakes, AM/PM and not flying @SouthwestAir! :) Safe travels anyway!",neutral
932858835605233664,United States,city,"Whitney, NV",Whitney,2017-11-21,@Win_Ott @SouthwestAir Ya know Win @SouthwestAir has seemingly endless flights arriving @LASairport ... great place https://t.co/oPPifEoE2D,positive
932862944530042880,United States,city,"Kyle, TX",Kyle,2017-11-21,Why is it that @SouthwestAir is the only airline that doesnt completely try and screw you with fees even when you https://t.co/hbu9eNgwvd,neutral
932865303347892224,United States,city,"Kyle, TX",Kyle,2017-11-21,"@SouthwestAir Oh, dont worry. My other flights are Southwest. Already adjusted my day and cities I am flying from. https://t.co/WMbYSb3ldh",negative
932866468932390912,United States,city,"Kyle, TX",Kyle,2017-11-21,"@WoodysWorldTV @SouthwestAir Other airlines like to make up fees, that was my stab at them.

Southwest doesnt.

On https://t.co/oQvjaFJHF3",neutral
932874727017758720,United States,city,"Phoenix, AZ",Phoenix,2017-11-21,@SouthwestAir are u guys going to have any promotions for Black Friday? Or for cyber Monday? https://t.co/3nRldSeCWt,neutral
932878355682045952,United States,city,"Los Angeles, CA",Los Angeles,2017-11-21,before I left T.F. Green airport one of my luggages still had its cover but 2 flights (TF to Baltimore to LAX) afte https://t.co/g2bGHocKj3,neutral
932880253709582346,United States,city,"Highland Heights, KY",Highland Heights,2017-11-21,"@SouthwestAir sincerely, today is by far the best customer care and service I've ever had flying #aboveandbeyond #fun #kind #southwestheart",positive
932880876978892801,Stati Uniti,admin,"California, USA",California,2017-11-21,Death Valley from the sky #lasvegas #viaggiatoridelmondo #southwest #southwestairlines https://t.co/AmebBsGnDz,negative
933028666807930880,United States,city,"Grand Rapids, MI",Grand Rapids,2017-11-21, https://t.co/7c8q73XTJY,neutral
933032339495706624,United States,city,"Manhattan, NY",Manhattan,2017-11-21,@BrianSumers @avgeekwife @SouthwestAir This is unbearably cute.,positive
